date,pool_name,revenue_usd,cost_usd,Pi_usd
2025-02-04,SBI Crypto,617690.9108122268,425342.401359644,192348.5094525828
2025-02-04,SECPOOL,1543716.212895414,0.0,1543716.212895414
2025-02-04,SpiderPool,1244544.4954821025,0.0,1244544.4954821025
2025-02-04,ViaBTC,5297368.661456152,3615410.4115569736,1681958.2498991783
2025-02-05,AntPool,9852543.844194131,6088689.202971506,3763854.641222625
2025-02-05,BTC.com,305366.92222344584,190271.5375928596,115095.38463058625
2025-02-05,Binance Pool,615682.1175186425,380543.0751857191,235139.04233292333
2025-02-05,Braiins Pool,918993.0298656964,570814.6127785787,348178.4170871178
2025-02-05,Carbon Negative,306303.58867650706,190271.5375928596,116032.05108364747
2025-02-05,F2Pool,3695631.77383117,2283258.4511143146,1412373.3227168554
2025-02-05,Foundry USA,12606984.061549084,7801133.041307242,4805851.020241843
2025-02-05,Luxor,917743.3596170525,0.0,917743.3596170525
2025-02-05,MARA Pool,2441686.326125633,1522172.3007428765,919514.0253827565
2025-02-05,OCEAN,304744.53518628725,0.0,304744.53518628725
2025-02-05,Poolin,611644.0272186955,380543.0751857191,231100.95203297638
2025-02-05,SBI Crypto,610695.1325702639,380543.0751857191,230152.0573845448
2025-02-05,SECPOOL,2512657.2010656884,0.0,2512657.2010656884
2025-02-05,SpiderPool,305471.4369475671,0.0,305471.4369475671
2025-02-05,ULTIMUSPOOL,303021.18133438687,0.0,303021.18133438687
2025-02-05,ViaBTC,7641480.137752089,4756788.439821489,2884691.6979305996
2025-02-05,WhitePool,305718.0411086461,0.0,305718.0411086461
2025-02-06,AntPool,10734302.787660621,6850597.518572623,3883705.269087998
2025-02-06,Binance Pool,615010.4065092042,391462.715347007,223547.6911621972
2025-02-06,BitFuFuPool,307815.8151658242,0.0,307815.8151658242
2025-02-06,Carbon Negative,304151.4431621775,195731.3576735035,108420.08548867403
2025-02-06,F2Pool,5490448.56740292,3523164.438123063,1967284.1292798566
2025-02-06,Foundry USA,11361977.434571594,7242060.233919631,4119917.2006519632
2025-02-06,Luxor,1226175.1479920945,0.0,1226175.1479920945
2025-02-06,MARA Pool,3706830.450412495,2348776.2920820424,1358054.1583304526
2025-02-06,Mining-Dutch,615201.7669781635,0.0,615201.7669781635
2025-02-06,Poolin,609011.0436595336,391462.715347007,217548.32831252663
2025-02-06,SECPOOL,1527450.7147213297,0.0,1527450.7147213297
2025-02-06,SpiderPool,1525252.8549631916,0.0,1525252.8549631916
2025-02-06,ULTIMUSPOOL,313199.89640970674,0.0,313199.89640970674
2025-02-06,ViaBTC,5524939.037484706,3523164.438123063,2001774.5993616432
2025-02-06,WhitePool,611503.2057770878,0.0,611503.2057770878
2025-02-07,1THash,303964.21203056304,0.0,303964.21203056304
2025-02-07,AntPool,8873613.539526438,5100942.758827157,3772670.780699281
2025-02-07,Binance Pool,304319.55972817045,175894.5778905916,128424.98183757885
2025-02-07,BitFuFuPool,942430.8605490983,0.0,942430.8605490983
2025-02-07,Braiins Pool,609885.4315824423,351789.1557811833,258096.27580125898
2025-02-07,F2Pool,7084055.060079224,4045575.291483608,3038479.7685956163
2025-02-07,Foundry USA,15635910.23059431,8970623.472420173,6665286.758174138
2025-02-07,Luxor,2451339.632185658,0.0,2451339.632185658
2025-02-07,MARA Pool,3357984.264393897,1934840.356796508,1423143.9075973888
2025-02-07,SBI Crypto,914175.9437559763,527683.7336717749,386492.2100842014
2025-02-07,SECPOOL,3379789.026861344,0.0,3379789.026861344
2025-02-07,SpiderPool,1516814.1602210354,0.0,1516814.1602210354
2025-02-07,ViaBTC,7686037.00958894,4397364.447264791,3288672.5623241495
2025-02-08,AntPool,9442538.27995712,5436566.608234206,4005971.671722913
2025-02-08,BTC.com,613886.962768152,350746.2327893036,263140.7299788484
2025-02-08,Binance Pool,302723.52148788923,175373.1163946518,127350.40509323744
2025-02-08,Braiins Pool,612141.8342050521,350746.2327893036,261395.60141574853
2025-02-08,Carbon Negative,606511.1354085752,350746.2327893036,255764.9026192716
2025-02-08,F2Pool,4259564.003180596,2455223.6295251255,1804340.3736554706
2025-02-08,Foundry USA,16247844.528435852,9294775.168916544,6953069.359519308
2025-02-08,Luxor,2127913.0204928108,0.0,2127913.0204928108
2025-02-08,MARA Pool,1540942.4651956058,876865.5819732591,664076.8832223467
2025-02-08,Poolin,302909.8040194358,175373.1163946518,127536.68762478398
2025-02-08,SBI Crypto,1214852.002651194,701492.4655786073,513359.5370725868
2025-02-08,SECPOOL,2437723.3334994805,0.0,2437723.3334994805
2025-02-08,SpiderPool,910991.3640562114,0.0,910991.3640562114
2025-02-08,ViaBTC,8278577.360856066,4735074.142655599,3543503.2182004675
2025-02-09,AntPool,6694905.098760708,4498718.492541545,2196186.606219163
2025-02-09,Binance Pool,305344.3353875247,204487.2042064339,100857.13118109078
2025-02-09,Braiins Pool,616702.0748863568,408974.4084128677,207727.66647348914
2025-02-09,F2Pool,4289341.464712076,2862820.8588900743,1426520.6058220016
2025-02-09,Foundry USA,15587676.977030132,10428847.414528128,5158829.562502004
2025-02-09,Luxor,1519324.6484963982,0.0,1519324.6484963982
2025-02-09,MARA Pool,2731441.932725336,1840384.8378579048,891057.0948674311
2025-02-09,OCEAN,304017.2419732513,0.0,304017.2419732513
2025-02-09,Poolin,303613.0822106094,204487.2042064339,99125.8780041755
2025-02-09,SBI Crypto,609451.0982420063,408974.4084128677,200476.68982913857
2025-02-09,SECPOOL,2156110.287384695,0.0,2156110.287384695
2025-02-09,SpiderPool,2439599.405228272,0.0,2439599.405228272
2025-02-09,ViaBTC,5207627.298177879,3476282.471509376,1731344.8266685032
2025-02-09,WhitePool,914785.0196651531,0.0,914785.0196651531
2025-02-10,AntPool,5844189.163749003,3823826.1961652366,2020362.9675837662
2025-02-10,BTC.com,615030.3156225091,402508.0206489723,212522.2949735368
2025-02-10,Binance Pool,919326.0352918317,603762.0309734584,315564.0043183733
2025-02-10,Braiins Pool,1231515.6370179001,805016.0412979446,426499.5957199555
2025-02-10,Carbon Negative,305504.8719785927,201254.0103244862,104250.8616541065
2025-02-10,F2Pool,5606680.519866977,3622572.1858407506,1984108.3340262263
2025-02-10,Foundry USA,12968537.73616701,8452668.433628418,4515869.302538592
2025-02-10,Luxor,2468123.9874668024,0.0,2468123.9874668024
2025-02-10,MARA Pool,3393056.159944471,2213794.1135693477,1179262.0463751233
2025-02-10,OCEAN,929439.9885025276,0.0,929439.9885025276
2025-02-10,SBI Crypto,921595.3308619615,603762.0309734584,317833.29988850304
2025-02-10,SECPOOL,1235252.9547886206,0.0,1235252.9547886206
2025-02-10,SpiderPool,920243.127300306,0.0,920243.127300306
2025-02-10,Unknown,307716.1305628019,201254.0103244862,106462.12023831569
2025-02-10,ViaBTC,4966663.132370484,3220064.1651917784,1746598.9671787056
2025-02-10,WhitePool,308622.5668002955,0.0,308622.5668002955
2025-02-11,AntPool,5783732.896620108,4288211.291797643,1495521.6048224652
2025-02-11,BTC.com,609962.0486354653,451390.6622944887,158571.38634097663
2025-02-11,Binance Pool,906688.3859567362,677085.9934417331,229602.3925150031
2025-02-11,BitFuFuPool,936910.7932322798,0.0,936910.7932322798
2025-02-11,Braiins Pool,1519020.8057328376,1128476.6557362217,390544.14999661595
2025-02-11,Carbon Negative,602354.6614455451,451390.6622944887,150963.99915105646
2025-02-11,F2Pool,3997292.4503136114,2934039.3049141765,1063253.145399435
2025-02-11,Foundry USA,9772276.016289432,7222250.596711819,2550025.4195776125
2025-02-11,Luxor,1246746.1611810375,0.0,1246746.1611810375
2025-02-11,MARA Pool,2736722.6949972147,2031257.9803251992,705464.7146720155
2025-02-11,Poolin,302836.03451849957,225695.3311472443,77140.70337125528
2025-02-11,SBI Crypto,904862.7052657034,677085.9934417331,227776.7118239703
2025-02-11,SECPOOL,1514883.0759428677,0.0,1514883.0759428677
2025-02-11,SpiderPool,604918.4664334299,0.0,604918.4664334299
2025-02-11,ULTIMUSPOOL,606425.4189522185,0.0,606425.4189522185
2025-02-11,ViaBTC,5480293.086718081,4062515.9606503984,1417777.1260676822
2025-02-11,WhitePool,302148.20870232955,0.0,302148.20870232955
2025-02-12,AntPool,7455533.925040844,4979540.03588137,2475993.8891594736
2025-02-12,BTC.com,618899.3955072919,414961.6696567809,203937.725850511
2025-02-12,Braiins Pool,1243095.8285750968,829923.3393135618,413172.489261535
2025-02-12,Carbon Negative,631568.4813411564,414961.6696567809,216606.8116843755
2025-02-12,F2Pool,4008929.661093562,2697250.852769076,1311678.808324486
2025-02-12,Foundry USA,13349147.260998545,8921675.89762079,4427471.3633777555
2025-02-12,Luxor,336076.05152258056,0.0,336076.05152258056
2025-02-12,MARA Pool,2791038.686826305,1867327.513455514,923711.1733707909
2025-02-12,Poolin,307616.58229144453,207480.8348283904,100135.74746305414
2025-02-12,SBI Crypto,618445.601314171,414961.6696567809,203483.9316573901
2025-02-12,SECPOOL,3399445.392708314,0.0,3399445.392708314
2025-02-12,SpiderPool,927867.5933325039,0.0,927867.5933325039
2025-02-12,ULTIMUSPOOL,308670.9876324558,0.0,308670.9876324558
2025-02-12,ViaBTC,4956549.074418974,3319693.357254247,1636855.717164727
2025-02-12,WhitePool,309237.8569705453,0.0,309237.8569705453
2025-02-13,AntPool,6126059.486599917,3561084.889016005,2564974.5975839114
2025-02-13,Binance Pool,1221905.7916238203,712216.9778032011,509688.81382061925
2025-02-13,Braiins Pool,334213.93198939256,178054.2444508003,156159.68753859226
2025-02-13,Carbon Negative,917710.3598893462,534162.7333524008,383547.62653694535
2025-02-13,F2Pool,5816626.924338976,3383030.644565205,2433596.279773771
2025-02-13,Foundry USA,15623890.666695777,9080766.466990814,6543124.199704964
2025-02-13,Luxor,617479.8517438732,0.0,617479.8517438732
2025-02-13,MARA Pool,4013038.937969527,2314705.177860403,1698333.7601091242
2025-02-13,OCEAN,303115.9422903832,0.0,303115.9422903832
2025-02-13,Poolin,305022.26065456955,178054.2444508003,126968.01620376925
2025-02-13,SBI Crypto,305852.8171934238,178054.2444508003,127798.57274262351
2025-02-13,SECPOOL,3365131.2963289456,0.0,3365131.2963289456
2025-02-13,SpiderPool,1227582.59358808,0.0,1227582.59358808
2025-02-13,ViaBTC,7690973.042428606,4451356.111270007,3239616.9311585994
2025-02-13,WhitePool,615485.5670475394,0.0,615485.5670475394
2025-02-14,AntPool,10521449.98713671,5773814.092177414,4747635.894959296
2025-02-14,BTC.com,305794.54891577153,169818.0615346298,135976.48738114175
2025-02-14,Binance Pool,1243157.955396851,679272.2461385194,563885.7092583317
2025-02-14,Braiins Pool,921143.9055861044,509454.1846038895,411689.7209822149
2025-02-14,F2Pool,4338852.406315868,2377452.8614848177,1961399.54483105
2025-02-14,Foundry USA,16647123.087795306,9170175.322870012,7476947.764925294
2025-02-14,Luxor,616681.6655894,0.0,616681.6655894
2025-02-14,MARA Pool,1557108.2154844026,849090.3076731493,708017.9078112533
2025-02-14,Poolin,618719.0676937639,339636.1230692597,279082.9446245042
2025-02-14,SBI Crypto,306611.84123582195,169818.0615346298,136793.77970119216
2025-02-14,SECPOOL,1228031.194610711,0.0,1228031.194610711
2025-02-14,SpiderPool,611407.6034129191,0.0,611407.6034129191
2025-02-14,ViaBTC,7740572.636171475,4245451.538365746,3495121.097805729
2025-02-14,WhitePool,308179.2916363512,0.0,308179.2916363512
2025-02-15,AntPool,11188859.433910288,6080454.114706523,5108405.319203765
2025-02-15,BTC.com,306658.52063534764,168901.5031862923,137757.01744905533
2025-02-15,Binance Pool,615656.8356259067,337803.0063725846,277853.8292533221
2025-02-15,Braiins Pool,924333.0573360242,506704.5095588769,417628.5477771473
2025-02-15,F2Pool,4329190.700046807,2364621.0446080924,1964569.6554387142
2025-02-15,Foundry USA,16007621.443541134,8782878.1656872,7224743.277853934
2025-02-15,Luxor,1541892.8289214326,0.0,1541892.8289214326
2025-02-15,MARA Pool,2471618.900694597,1351212.0254903384,1120406.8752042586
2025-02-15,Poolin,331320.1630641178,168901.5031862923,162418.65987782547
2025-02-15,SBI Crypto,319485.98906524567,168901.5031862923,150584.48587895336
2025-02-15,SECPOOL,1232390.2802736557,0.0,1232390.2802736557
2025-02-15,SpiderPool,1230538.0967627733,0.0,1230538.0967627733
2025-02-15,Unknown,307099.6775015477,168901.5031862923,138198.17431525537
2025-02-15,ViaBTC,8003423.847634697,4391439.0828436,3611984.7647910975
2025-02-15,WhitePool,643993.4697033358,0.0,643993.4697033358
2025-02-16,AntPool,6370750.558262769,4157783.343353889,2212967.21490888
2025-02-16,BTC.com,302029.02604081127,197989.6830168519,104039.34302395937
2025-02-16,Braiins Pool,612351.9290275387,395979.3660337037,216372.56299383502
2025-02-16,Carbon Negative,604658.1390743578,395979.3660337037,208678.77304065408
2025-02-16,F2Pool,6058006.955074009,3959793.6603370374,2098213.294736971
2025-02-16,Foundry USA,12179212.767054733,7919587.320674075,4259625.446380658
2025-02-16,Luxor,1520612.0278017055,0.0,1520612.0278017055
2025-02-16,MARA Pool,2429267.250013764,1583917.464134815,845349.7858789491
2025-02-16,Mining-Dutch,302295.6857412066,0.0,302295.6857412066
2025-02-16,OCEAN,307347.2879133656,0.0,307347.2879133656
2025-02-16,Poolin,610354.8525801318,395979.3660337037,214375.48654642812
2025-02-16,SBI Crypto,303389.3391473156,197989.6830168519,105399.6561304637
2025-02-16,SECPOOL,2430015.4570811586,0.0,2430015.4570811586
2025-02-16,SpiderPool,2146874.3130571423,0.0,2146874.3130571423
2025-02-16,ULTIMUSPOOL,303068.71658121457,0.0,303068.71658121457
2025-02-16,ViaBTC,8549178.49306757,5543711.124471853,3005467.3685957175
2025-02-16,WhitePool,925418.6421803081,0.0,925418.6421803081
2025-02-17,AntPool,8221194.501282965,5795290.353997288,2425904.1472856766
2025-02-17,BTC.com,905619.5109278421,643921.1504441432,261698.3604836989
2025-02-17,Binance Pool,601983.8495519655,429280.7669627621,172703.08258920338
2025-02-17,Carbon Negative,302859.8208835988,214640.3834813811,88219.4374022177
2025-02-17,F2Pool,4273421.824743528,3004965.368739335,1268456.456004193
2025-02-17,Foundry USA,11263757.697436523,7941694.188811099,3322063.5086254235
2025-02-17,Luxor,1210417.9991591563,0.0,1210417.9991591563
2025-02-17,MARA Pool,1812411.6500846962,1287842.3008882864,524569.3491964098
2025-02-17,OCEAN,606714.3148837996,0.0,606714.3148837996
2025-02-17,SBI Crypto,1257050.8769494642,858561.5339255242,398489.34302394
2025-02-17,SECPOOL,4004048.948663852,0.0,4004048.948663852
2025-02-17,SpiderPool,914874.0431068549,0.0,914874.0431068549
2025-02-17,ViaBTC,6441195.394674791,4507448.053109002,1933747.3415657887
2025-02-18,AntPool,8741839.735631865,6264062.2478067735,2477777.487825091
2025-02-18,Binance Pool,1203843.2419818046,864008.5859043825,339834.6560774221
2025-02-18,Braiins Pool,303544.10287031106,216002.1464760956,87541.95639421546
2025-02-18,Carbon Negative,301213.05352941283,216002.1464760956,85210.90705331723
2025-02-18,F2Pool,7292577.94989019,5184051.515426295,2108526.434463895
2025-02-18,Foundry USA,9398036.596635468,6696066.540758965,2701970.0558765037
2025-02-18,Luxor,1810045.8305171323,0.0,1810045.8305171323
2025-02-18,MARA Pool,1510542.194088689,1080010.7323804782,430531.4617082109
2025-02-18,SECPOOL,3321027.1180320955,0.0,3321027.1180320955
2025-02-18,SpiderPool,909260.5049825241,0.0,909260.5049825241
2025-02-18,ULTIMUSPOOL,299711.0619820589,0.0,299711.0619820589
2025-02-18,ViaBTC,6384286.367873029,4536045.075998008,1848241.2918750206
2025-02-18,WhitePool,904953.3026631062,0.0,904953.3026631062
2025-02-19,AntPool,7351917.014001086,5426361.56632385,1925555.447677236
2025-02-19,BTC.com,915704.0186527868,678295.1957904813,237408.82286230556
2025-02-19,Binance Pool,917938.4122947865,678295.1957904813,239643.21650430525
2025-02-19,Braiins Pool,612738.4613682893,452196.7971936542,160541.66417463514
2025-02-19,Carbon Negative,304106.87623425847,226098.3985968271,78008.47763743138
2025-02-19,F2Pool,4046557.445255937,2939279.181758752,1107278.263497185
2025-02-19,Foundry USA,10765882.12677317,7913443.950888948,2852438.1758842217
2025-02-19,Luxor,1248173.2160537073,0.0,1248173.2160537073
2025-02-19,MARA Pool,2168228.114706007,1582688.7901777895,585539.3245282173
2025-02-19,OCEAN,306140.55359020416,0.0,306140.55359020416
2025-02-19,Poolin,306584.53401743376,226098.3985968271,80486.13542060668
2025-02-19,SBI Crypto,618582.4924383091,452196.7971936542,166385.69524465495
2025-02-19,SECPOOL,914613.2582846803,0.0,914613.2582846803
2025-02-19,SpiderPool,1831247.095651041,0.0,1831247.095651041
2025-02-19,ViaBTC,5867677.081643691,4295869.573339715,1571807.5083039766
2025-02-19,WhitePool,608287.3327542072,0.0,608287.3327542072
2025-02-20,AntPool,9974958.9263764,6969047.788815511,3005911.137560889
2025-02-20,BTC.com,622139.8401792049,435565.4868009695,186574.35337823542
2025-02-20,Binance Pool,622875.6051831006,435565.4868009695,187310.11838213104
2025-02-20,Braiins Pool,310358.49961861374,217782.7434004847,92575.75621812904
2025-02-20,F2Pool,6857777.563947292,4791220.354810664,2066557.2091366276
2025-02-20,Foundry USA,10323812.884592956,7186830.532215996,3136982.35237696
2025-02-20,Luxor,1265949.3921303314,0.0,1265949.3921303314
2025-02-20,MARA Pool,620274.0549990982,435565.4868009695,184708.56819812866
2025-02-20,SBI Crypto,310926.70949304564,217782.7434004847,93143.96609256094
2025-02-20,SECPOOL,2204232.77484696,0.0,2204232.77484696
2025-02-20,SpiderPool,1559565.1320983656,0.0,1559565.1320983656
2025-02-20,Unknown,313370.6490586837,217782.7434004847,95587.90565819902
2025-02-20,ViaBTC,4696051.091963386,3266741.151007271,1429309.9409561153
2025-02-20,WhitePool,933506.12695636,0.0,933506.12695636
2025-02-21,AntPool,4885457.357334442,3254998.6396499146,1630458.7176845279
2025-02-21,BTC.com,336727.913743825,203437.4149781197,133290.4987657053
2025-02-21,Binance Pool,1519172.945244822,1017187.0748905984,501985.87035422353
2025-02-21,Braiins Pool,304746.0195707516,203437.4149781197,101308.60459263189
2025-02-21,Carbon Negative,305759.754781818,203437.4149781197,102322.33980369833
2025-02-21,F2Pool,4593689.281251912,3051561.224671795,1542128.056580117
2025-02-21,Foundry USA,15022874.85824169,9968433.333927864,5054441.524313826
2025-02-21,Luxor,302849.55000515544,0.0,302849.55000515544
2025-02-21,MARA Pool,1553858.4944869627,1017187.0748905984,536671.4195963643
2025-02-21,Poolin,302941.73728837504,203437.4149781197,99504.32231025535
2025-02-21,SECPOOL,2442486.7270763502,0.0,2442486.7270763502
2025-02-21,SpiderPool,920414.4523765662,0.0,920414.4523765662
2025-02-21,ULTIMUSPOOL,308263.57342002896,0.0,308263.57342002896
2025-02-21,Unknown,304566.4830030867,203437.4149781197,101129.06802496701
2025-02-21,ViaBTC,6416721.229906917,4272185.714540513,2144535.5153664034
2025-02-22,AntPool,8293895.971623477,5023539.140913141,3270356.8307103356
2025-02-22,BTC.com,615687.3955978213,372114.0104380104,243573.38515981095
2025-02-22,Binance Pool,613596.2099630159,372114.0104380104,241482.19952500548
